anchor_id	case_id	x	y	z	block_spec	block_entity_id	expected_route	stable_optics
dye-shulker-accent-green	dye-shulker	253	100	247	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	accent-color,green
dye-shulker-dual-green-magenta	dye-shulker	256	100	247	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	dual-color,green,magenta
dye-shulker-main-red	dye-shulker	259	100	247	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	main-color,red
dye-shulker-accent-red	dye-shulker	196	100	250	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	accent-color,red
dye-shulker-dual-red-orange	dye-shulker	199	100	250	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	dual-color,red,orange
dye-shulker-main-black	dye-shulker	202	100	250	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	main-color,black
dye-shulker-accent-black	dye-shulker	205	100	250	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	accent-color,black
dye-shulker-dual-black-white	dye-shulker	208	100	250	sophisticatedstorage:diamond_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	dual-color,black,white
dye-backpack-main-white	dye-backpack	211	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,white
dye-backpack-accent-white	dye-backpack	214	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,white
dye-backpack-dual-white-black	dye-backpack	217	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,white,black
dye-backpack-main-orange	dye-backpack	220	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,orange
dye-backpack-accent-orange	dye-backpack	223	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,orange
dye-backpack-dual-orange-red	dye-backpack	226	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,orange,red
dye-backpack-main-magenta	dye-backpack	229	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,magenta
dye-backpack-accent-magenta	dye-backpack	232	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,magenta
dye-backpack-dual-magenta-green	dye-backpack	235	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,magenta,green
dye-backpack-main-light_blue	dye-backpack	238	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,light_blue
dye-backpack-accent-light_blue	dye-backpack	241	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,light_blue
dye-backpack-dual-light_blue-brown	dye-backpack	244	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,light_blue,brown
dye-backpack-main-yellow	dye-backpack	247	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,yellow
dye-backpack-accent-yellow	dye-backpack	250	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,yellow
dye-backpack-dual-yellow-blue	dye-backpack	253	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,yellow,blue
dye-backpack-main-lime	dye-backpack	256	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,lime
dye-backpack-accent-lime	dye-backpack	259	100	250	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,lime
dye-backpack-dual-lime-purple	dye-backpack	196	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,lime,purple
dye-backpack-main-pink	dye-backpack	199	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,pink
dye-backpack-accent-pink	dye-backpack	202	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,pink
dye-backpack-dual-pink-cyan	dye-backpack	205	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,pink,cyan
dye-backpack-main-gray	dye-backpack	208	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,gray
dye-backpack-accent-gray	dye-backpack	211	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,gray
dye-backpack-dual-gray-light_gray	dye-backpack	214	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,gray,light_gray
dye-backpack-main-light_gray	dye-backpack	217	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,light_gray
dye-backpack-accent-light_gray	dye-backpack	220	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,light_gray
dye-backpack-dual-light_gray-gray	dye-backpack	223	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,light_gray,gray
dye-backpack-main-cyan	dye-backpack	226	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,cyan
dye-backpack-accent-cyan	dye-backpack	229	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,cyan
dye-backpack-dual-cyan-pink	dye-backpack	232	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,cyan,pink
dye-backpack-main-purple	dye-backpack	235	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,purple
dye-backpack-accent-purple	dye-backpack	238	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,purple
dye-backpack-dual-purple-lime	dye-backpack	241	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,purple,lime
dye-backpack-main-blue	dye-backpack	244	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,blue
dye-backpack-accent-blue	dye-backpack	247	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,blue
dye-backpack-dual-blue-yellow	dye-backpack	250	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,blue,yellow
dye-backpack-main-brown	dye-backpack	253	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,brown
dye-backpack-accent-brown	dye-backpack	256	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,brown
dye-backpack-dual-brown-light_blue	dye-backpack	259	100	253	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,brown,light_blue
dye-backpack-main-green	dye-backpack	196	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,green
dye-backpack-accent-green	dye-backpack	199	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,green
dye-backpack-dual-green-magenta	dye-backpack	202	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,green,magenta
dye-backpack-main-red	dye-backpack	205	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,red
dye-backpack-accent-red	dye-backpack	208	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,red
dye-backpack-dual-red-orange	dye-backpack	211	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,red,orange
dye-backpack-main-black	dye-backpack	214	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	main-color,black
dye-backpack-accent-black	dye-backpack	217	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	accent-color,black
dye-backpack-dual-black-white	dye-backpack	220	100	256	sophisticatedbackpacks:diamond_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	dual-color,black,white
barrel-material-side	barrel-material-topology	223	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,side,minecraft:stone
barrel-material-side_trim	barrel-material-topology	226	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,side_trim,minecraft:gold_block
barrel-material-bottom	barrel-material-topology	229	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,bottom,minecraft:bricks
barrel-material-bottom_trim	barrel-material-topology	232	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,bottom_trim,minecraft:iron_block
barrel-material-top	barrel-material-topology	235	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,top,minecraft:diamond_block
barrel-material-top_trim	barrel-material-topology	238	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,top_trim,minecraft:copper_block
barrel-material-top_inner_trim	barrel-material-topology	241	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,top_inner_trim,minecraft:emerald_block
barrel-material-all	barrel-material-topology	244	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,all,minecraft:stone
barrel-material-all_trim	barrel-material-topology	247	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,all_trim,minecraft:gold_block
barrel-material-all_but_trim	barrel-material-topology	250	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,all_but_trim,minecraft:bricks
barrel-material-top_all	barrel-material-topology	253	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,top_all,minecraft:iron_block
barrel-material-side_all	barrel-material-topology	256	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,side_all,minecraft:diamond_block
barrel-material-bottom_all	barrel-material-topology	259	100	256	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material-aggregate,bottom_all,minecraft:copper_block
barrel-material-mixed-seven-leaf-parts	barrel-material-topology	196	100	259	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,mixed-seven-leaf-parts
barrel-material-transparent-glass	barrel-material-topology	199	100	259	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=false,open=false,ticking=false]	sophisticatedstorage:barrel	custom	barrel-material,transparent,opaque-false
limited-barrel-material-mixed-seven-leaf-parts	barrel-material-topology	202	100	259	sophisticatedstorage:limited_diamond_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	limited-barrel-material,mixed-seven-leaf-parts,distinct-limited-loader
simple-material-sophisticatedstorage-controller	simple-material-catalog	205	100	259	sophisticatedstorage:controller[opaque=true]	sophisticatedstorage:controller	custom	simple-material,minecraft:stone,overlay-visible
simple-material-sophisticatedstorage-storage-link	simple-material-catalog	208	100	259	sophisticatedstorage:storage_link[facing=up,opaque=true]	sophisticatedstorage:storage_link	custom	simple-material,minecraft:bricks,overlay-visible
simple-material-sophisticatedstorage-storage-io	simple-material-catalog	211	100	259	sophisticatedstorage:storage_io[opaque=true]	sophisticatedstorage:storage_io	custom	simple-material,minecraft:oak_planks,overlay-visible
simple-material-sophisticatedstorage-storage-input	simple-material-catalog	214	100	259	sophisticatedstorage:storage_input[opaque=true]	sophisticatedstorage:storage_input	custom	simple-material,minecraft:copper_block,overlay-visible
simple-material-sophisticatedstorage-storage-output	simple-material-catalog	217	100	259	sophisticatedstorage:storage_output[opaque=true]	sophisticatedstorage:storage_output	custom	simple-material,minecraft:deepslate_tiles,overlay-visible
simple-material-sophisticatedstorage-oak-storage-connector	simple-material-catalog	220	100	259	sophisticatedstorage:oak_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:quartz_block,overlay-visible
simple-material-sophisticatedstorage-spruce-storage-connector	simple-material-catalog	223	100	259	sophisticatedstorage:spruce_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:amethyst_block,overlay-visible
simple-material-sophisticatedstorage-birch-storage-connector	simple-material-catalog	226	100	259	sophisticatedstorage:birch_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:moss_block,overlay-visible
simple-material-sophisticatedstorage-jungle-storage-connector	simple-material-catalog	229	100	259	sophisticatedstorage:jungle_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:stone,overlay-visible
simple-material-sophisticatedstorage-acacia-storage-connector	simple-material-catalog	232	100	259	sophisticatedstorage:acacia_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:bricks,overlay-visible
simple-material-sophisticatedstorage-dark-oak-storage-connector	simple-material-catalog	235	100	259	sophisticatedstorage:dark_oak_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:oak_planks,overlay-visible
simple-material-sophisticatedstorage-mangrove-storage-connector	simple-material-catalog	238	100	259	sophisticatedstorage:mangrove_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:copper_block,overlay-visible
simple-material-sophisticatedstorage-cherry-storage-connector	simple-material-catalog	241	100	259	sophisticatedstorage:cherry_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:deepslate_tiles,overlay-visible
simple-material-sophisticatedstorage-bamboo-storage-connector	simple-material-catalog	244	100	259	sophisticatedstorage:bamboo_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:quartz_block,overlay-visible
simple-material-sophisticatedstorage-crimson-storage-connector	simple-material-catalog	247	100	259	sophisticatedstorage:crimson_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:amethyst_block,overlay-visible
simple-material-sophisticatedstorage-warped-storage-connector	simple-material-catalog	250	100	259	sophisticatedstorage:warped_storage_connector[opaque=true]	sophisticatedstorage:storage_connector	custom	simple-material,minecraft:moss_block,overlay-visible
simple-material-controller-overlay-hidden	simple-material-presentation	253	100	259	sophisticatedstorage:controller[opaque=true]	sophisticatedstorage:controller	custom	simple-material,overlay-hidden
simple-material-storage-io-glass	simple-material-presentation	256	100	259	sophisticatedstorage:storage_io[opaque=false]	sophisticatedstorage:storage_io	custom	simple-material,transparent,opaque-false
presentation-barrel-locked-visible	storage-presentation-controls	259	100	259	sophisticatedstorage:netherite_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	locked,lock-visible,tier-visible
presentation-barrel-locked-hidden	storage-presentation-controls	196	100	262	sophisticatedstorage:netherite_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	locked,lock-hidden,tier-visible
presentation-barrel-tier-hidden	storage-presentation-controls	199	100	262	sophisticatedstorage:netherite_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	unlocked,tier-hidden
presentation-limited-locked-visible	storage-presentation-controls	202	100	262	sophisticatedstorage:limited_netherite_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	locked,lock-visible,tier-visible
presentation-limited-locked-hidden	storage-presentation-controls	205	100	262	sophisticatedstorage:limited_netherite_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	locked,lock-hidden,tier-visible
presentation-limited-tier-hidden	storage-presentation-controls	208	100	262	sophisticatedstorage:limited_netherite_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	unlocked,tier-hidden
presentation-chest-locked-visible	storage-presentation-controls	211	100	262	sophisticatedstorage:netherite_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	locked,lock-visible,tier-visible
presentation-chest-locked-hidden	storage-presentation-controls	214	100	262	sophisticatedstorage:netherite_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	locked,lock-hidden,tier-visible
presentation-chest-tier-hidden	storage-presentation-controls	217	100	262	sophisticatedstorage:netherite_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	unlocked,tier-hidden
presentation-shulker-locked-visible	storage-presentation-controls	220	100	262	sophisticatedstorage:netherite_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	locked,lock-visible,tier-visible
presentation-shulker-locked-hidden	storage-presentation-controls	223	100	262	sophisticatedstorage:netherite_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	locked,lock-hidden,tier-visible
presentation-shulker-tier-hidden	storage-presentation-controls	226	100	262	sophisticatedstorage:netherite_shulker_box[facing=up]	sophisticatedstorage:shulker_box	custom	unlocked,tier-hidden
packed-barrel-wood	packed-storage-tier-catalog	229	100	262	sophisticatedstorage:barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,wood
packed-chest-wood	packed-storage-tier-catalog	232	100	262	sophisticatedstorage:chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,wood
packed-limited-wood	packed-storage-tier-catalog	235	100	262	sophisticatedstorage:limited_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,wood
packed-barrel-copper	packed-storage-tier-catalog	238	100	262	sophisticatedstorage:copper_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,copper
packed-chest-copper	packed-storage-tier-catalog	241	100	262	sophisticatedstorage:copper_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,copper
packed-limited-copper	packed-storage-tier-catalog	244	100	262	sophisticatedstorage:limited_copper_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,copper
packed-barrel-iron	packed-storage-tier-catalog	247	100	262	sophisticatedstorage:iron_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,iron
packed-chest-iron	packed-storage-tier-catalog	250	100	262	sophisticatedstorage:iron_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,iron
packed-limited-iron	packed-storage-tier-catalog	253	100	262	sophisticatedstorage:limited_iron_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,iron
packed-barrel-gold	packed-storage-tier-catalog	256	100	262	sophisticatedstorage:gold_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,gold
packed-chest-gold	packed-storage-tier-catalog	259	100	262	sophisticatedstorage:gold_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,gold
packed-limited-gold	packed-storage-tier-catalog	196	100	265	sophisticatedstorage:limited_gold_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,gold
packed-barrel-diamond	packed-storage-tier-catalog	199	100	265	sophisticatedstorage:diamond_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,diamond
packed-chest-diamond	packed-storage-tier-catalog	202	100	265	sophisticatedstorage:diamond_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,diamond
packed-limited-diamond	packed-storage-tier-catalog	205	100	265	sophisticatedstorage:limited_diamond_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,diamond
packed-barrel-netherite	packed-storage-tier-catalog	208	100	265	sophisticatedstorage:netherite_barrel[facing=north,flat_top=false,opaque=true,open=false,ticking=false]	sophisticatedstorage:barrel	custom	packed,tier,netherite
packed-chest-netherite	packed-storage-tier-catalog	211	100	265	sophisticatedstorage:netherite_chest[facing=north,ticking=false,type=single,waterlogged=false]	sophisticatedstorage:chest	custom	packed,tier,netherite
packed-limited-netherite	packed-storage-tier-catalog	214	100	265	sophisticatedstorage:limited_netherite_barrel_4[facing=north,flat_top=false,opaque=true,ticking=false,vertical_facing=no]	sophisticatedstorage:limited_barrel	custom	packed,limited-barrel,tier,netherite
backpack-wood-north	backpack-tier-orientation	217	100	265	sophisticatedbackpacks:backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,wood,facing,north
backpack-wood-east	backpack-tier-orientation	220	100	265	sophisticatedbackpacks:backpack[battery=false,facing=east,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,wood,facing,east
backpack-wood-south	backpack-tier-orientation	223	100	265	sophisticatedbackpacks:backpack[battery=false,facing=south,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,wood,facing,south
backpack-wood-west	backpack-tier-orientation	226	100	265	sophisticatedbackpacks:backpack[battery=false,facing=west,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,wood,facing,west
backpack-copper-north	backpack-tier-orientation	229	100	265	sophisticatedbackpacks:copper_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,copper,facing,north
backpack-copper-east	backpack-tier-orientation	232	100	265	sophisticatedbackpacks:copper_backpack[battery=false,facing=east,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,copper,facing,east
backpack-copper-south	backpack-tier-orientation	235	100	265	sophisticatedbackpacks:copper_backpack[battery=false,facing=south,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,copper,facing,south
backpack-copper-west	backpack-tier-orientation	238	100	265	sophisticatedbackpacks:copper_backpack[battery=false,facing=west,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,copper,facing,west
backpack-iron-north	backpack-tier-orientation	241	100	265	sophisticatedbackpacks:iron_backpack[battery=false,facing=north,left_tank=false,open=false,right_tank=false,waterlogged=false]	sophisticatedbackpacks:backpack	custom	backpack-tier,iron,facing,north
